director,TV-MA,TV-14,PG-13,PG,R,TV-PG,G,TV-Y,TV-Y7,TV-G
Ahmed Yousry,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hazem Fouda,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Handan İpekçi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ferzan Özpetek,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yılmaz Erdoğan,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Paul Munger,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matei Dima,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Imtiaz Ali,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Augustin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venky Kudumula,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Scorsese,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Amr Arafa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michel Hazanavicius,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmed Saleh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmed Medhat,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohamed Yassin,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chakri Toleti,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neville Shah,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Upi Avianto,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Upi Avianto,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Yoon Sung-hyun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patryk Vega,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niyi Akinmolayan,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Marc Vigil,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Polito,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Anoop Sathyan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Müfit Can Saçıntı,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cüneyt Kaya,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Barker,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Leticia Jorge Romero,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrien Lagier,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ousmane Ly,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethan Coen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Joel Coen,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Jon M. Chu,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Pignataro,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ian Edelman,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ali Yorgancıoğlu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Digo Ricio,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emcy Joseph,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Kranthi Madhav,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt D'Elia,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Chan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dean Craig,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grand Corps Malade,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mehdi Idir,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jay Karas,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Stefano Lodovichi,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alan Yang,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Perci Intalan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M. Night Shyamalan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Robinson,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eddie Mensore,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean Baker,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Padraig Reynolds,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yorgos Lanthimos,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Michael Dowse,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armando Iannucci,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Haruka Fujita,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mukul Anand,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karan Malhotra,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Batra,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jon Rudberg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tarun Mansukhani,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramesh Talwar,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mahesh Bhatt,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raj Khosla,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Punit Malhotra,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vinil Mathew,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shashank Khaitan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soham Shah,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karan Johar,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikkhil Advani,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shakun Batra,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vikas Bahl,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prakash Mehra,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anand Ravichandran,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richard Claus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Karsten Kiilerich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Floria Sigismondi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renzil D'Silva,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fritz Böhm,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ravishankar Venkateswaran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
David Hunt,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephen S. Campanelli,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rakesh Ranjan Kumar,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Irvin,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gary Stretch,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Desingh Periyasamy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neeraj Udhwani,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrice Laliberté,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ellen Page,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ian Daniel,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prentice Penny,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zsolt Pálfi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Nawapol Thamrongrattanarit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Lieber,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Tamas Yvan Topolanszky,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Àlex Pastor,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Pastor,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rami Hachache,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriela García Rivas,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francesco Lettieri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Suits,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Takeru Nakajima,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yoshiyuki Okada,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malik Nejer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Susan Walter,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Masaaki Yuasa,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Tomsic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scot Armstrong,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Naman Nitin Mukesh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Navjot Gulati,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephanie Zwane,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Trevor,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Stephanie Turner,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kim Seong-hun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liz Garbus,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Mehmet Ada Öztekin,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jos Humphrey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Lynn Shelton,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ruchi Narain,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christophe Charrier,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stanley Nelson,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Calparsoro,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve Gukas,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Kittiphak Thonguam,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristi Puiu,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sebastian Jones,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramez Silyan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristi Puiu,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Carlos Sedes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam B. Stein,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Zach Lipovsky,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Lucas Margutti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Athiyan Athirai,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zuko Nodada,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madonna,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Milton Horowitz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sneha Taurani,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Ross,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Scorsese,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lee Kirk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ziggy Hofmeyr,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yacine Belhousse,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Haley,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Trivikram Srinivas,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kunihiko Yuyama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Motonori Sakakibara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Ali Kalthami,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meshal Aljaser,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohamed al Salman,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faisal al Amer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tolu Awobiyi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Walter Taylaur,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Oriahi,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Orley,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Eagar,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Travis Stevens,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mick Grogan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nora Fingscheidt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeethu Joseph,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dee Rees,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sooni Taraporevala,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linda Korsten,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Angelina Jolie,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R.J. Daniel Hanna,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paco Cabezas,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Peter Billingsley,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Jason Zada,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richard Phelan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Will Becher,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rod Cabatana Marmol,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michał Tylka,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver Kienle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Webber,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ashutosh Gowariker,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Takashi Yamazaki,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ryuichi Yagi,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Makoto Hanafusa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Pantham Thongsang,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cheewatan Pusitsuksa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Krüger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Anél Stolp,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Andibachtiar Yusuf,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Dean,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lars Klevberg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lukasz Kosmicki,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shanavas K. Bavakutty,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kwabena Gyansah,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Baena,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Kumaran,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jared Moshé,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Austin Peck,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anneliese Vandenberg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Bamford,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Adams,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Carolla,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivan Silvestrini,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Krantz,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Gregory Jacobs,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfonso Cortés-Cavanillas,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xavier Manrique,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richard Gabai,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Alfons Adetuyi,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Astruc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Erwin van den Eshof,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
G.J. Echternkamp,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sooraj R. Barjatya,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hikari,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean-Claude Flamand-Barny,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lana Wilson,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shannon Hartman,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Oelhoffen,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramesh Sippy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ajay Bhuyan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Z. Weinstein,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua Z. Weinstein,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Chung Mong-hong,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johnny Breedt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
César Rodrigues,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Quek Shio-chuan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pablo Stoll,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Pablo Rebella,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krysia Plonka,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhumita,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Debamitra Biswal,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Lynch,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Perry,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caryn Waechter,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tim Hill,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Numa Perrier,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Helgeland,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Yoshiyuki Momose,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny Boyle,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Rima Das,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paco Plaza,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Goth,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
William Kaufman,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Benioff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.B. Weiss,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve Boettcher,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikhil Musale,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom Green,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Don Michael Paul,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
David Lowery,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Maria Ripoll,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yibrán Asuad,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohit Suri,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edwin,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vadim Jean,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mark A.Z. Dippé,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
Kyung Ho Lee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Mark A.Z. Dippé,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
Eondeok Han,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mark A.Z. Dippé,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
Michael Simon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
John A. Davis,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Tetsuo Yajima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Edwin,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve Rash,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ravi Babu,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soumitra Ranade,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jon Rosenbaum,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bruce Leddy,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yuki Yamato,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Wessels,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emir Kusturica,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elisa Fuksas,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee Toland Krieger,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Akiyuki Shinbo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Nobuyuki Takeuchi,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ron Oliver,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shojiro Nishimi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Guillaume Renard,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
J.D. Dillard,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Pepe Bojórquez,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rhys Thomas,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
David M. Rosenthal,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Louise Alston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sunkanmi Adebayo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Frank Rajah Arase,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
